46.6125 50 0
46.665 50 0
46.7175 50 0
46.77 50 0
46.8225 50 0
46.875 50 0
46.9275 50 0
46.98 50 0
47.0325 50 0
47.085 50 0
47.1375 50 0
47.19 50 0
47.2425 50 0
47.295 50 0
47.3475 50 0
47.4 50 0
47.4525 50 0
47.505 50 0
47.5575 50 0
47.61 50 0
47.6625 50 0
47.715 50 0
47.7675 50 0
47.82 50 0
47.8725 50 0
47.925 50 0
47.9775 50 0
48.03 50 0
48.0825 50 0
48.135 50 0
48.1875 50 0
48.24 50 0
48.2925 50 0
48.345 50 0
48.3975 50 0
48.45 50 0
48.5025 50 0
48.555 50 0
48.6075 50 0
48.66 50 0
48.7125 50 0
48.765 50 0
48.8175 50 0
48.87 50 0
48.9225 50 0
48.975 50 0
49.0275 50 0
49.08 50 0
49.1325 50 0
49.185 50 0
49.2375 50 0
49.29 50 0
49.3425 50 0
49.395 50 0
49.4475 50 0
49.5 50 0
49.5525 50 0
49.605 50 0
49.6575 50 0
49.71 50 0
49.7625 50 0
49.815 50 0
49.8675 50 0
49.92 50 0
49.9725 50 0
50.025 50 0
50.0775 50 0
50.13 50 0
50.1825 50 0
50.235 50 0
50.2875 50 0
50.34 50 0
50.3925 50 0
50.445 50 0
50.4975 50 0
50.55 50 0
50.6025 50 0
50.655 50 0
50.7075 50 0
50.76 50 0
50.8125 50 0
50.865 50 0
50.9175 50 0
50.97 50 0
51.0225 50 0
51.075 50 0
51.1275 50 0
51.18 50 0
51.2325 50 0
51.285 50 0
51.3375 50 0
51.39 50 0
51.4425 50 0
51.495 50 0
51.5475 50 0
51.6 50 0
51.6525 50 0
51.705 50 0
51.7575 50 0
51.81 50 0
51.8625 50 0
51.915 50 0
51.9675 50 0
52.02 50 0
52.0725 50 0
52.125 50 0
52.1775 50 0
52.23 50 0
52.2825 50 0
52.335 50 0
52.3875 50 0
52.44 50 0
52.4925 50 0
52.545 50 0
52.5975 50 0
52.65 50 0
52.7025 50 0
52.755 50 0
52.8075 50 0
52.86 50 0
52.9125 50 0
52.965 50 0
53.0175 50 0
53.07 50 0
53.1225 50 0
53.175 50 0
53.2275 50 0
53.28 50 0
53.3325 50 0
53.385 50 0
53.4375 50 0
53.49 50 0
53.5425 50 0
53.595 50 0
53.6475 50 0
53.7 50 0
53.7525 50 0
53.805 50 0
53.8575 50 0
53.91 50 0
53.9625 50 0
54.015 50 0
54.0675 50 0
54.12 50 0
54.1725 50 0
54.225 50 0
54.2775 50 0
54.33 50 0
54.3825 50 0
54.435 50 0
54.4875 50 0
54.54 50 0
54.5925 50 0
54.645 50 0
54.6975 50 0
54.75 50 0
54.8025 50 0
54.855 50 0
54.9075 50 0
54.96 50 0
55.0125 50 0
55.065 50 0
55.1175 50 0
55.17 50 0
55.2225 50 0
55.275 50 0
55.3275 50 0
55.38 50 0
55.4325 50 0
55.485 50 0
55.5375 50 0
55.59 50 0
55.6425 50 0
55.695 50 0
55.7475 50 0
55.8 50 0
55.8525 50 0
55.905 50 0
55.9575 50 0
56.01 50 0
56.0625 50 0
56.115 50 0
56.1675 50 0
56.22 50 0
56.2725 50 0
56.325 50 0
56.3775 50 0
56.43 50 0
56.4825 50 0
56.535 50 0
56.5875 50 0
56.64 50 0
56.6925 50 0
56.745 50 0
56.7975 50 0
56.85 50 0
56.9025 50 0
56.955 50 0
57.0075 50 0
57.06 50 0
57.1125 50 0
57.165 50 0
57.2175 50 0
57.27 50 0
57.3225 50 0
57.375 50 0
57.4275 50 0
57.48 50 0
57.5325 50 0
57.585 50 0
57.6375 50 0
57.69 50 0
57.7425 50 0
57.795 50 0
57.8475 50 0
57.9 50 0
57.9525 50 0
58.005 50 0
58.0575 50 0
58.11 50 0
58.1625 50 0
58.215 50 0
58.2675 50 0
58.32 50 0
58.3725 50 0
58.425 50 0
58.4775 50 0
58.53 50 0
58.5825 50 0
58.635 50 0
58.6875 50 0
58.74 50 0
58.7925 50 0
58.845 50 0
58.8975 50 0
58.95 50 0
59.0025 50 0
59.055 50 0
59.1075 50 0
59.16 50 0
59.2125 50 0
59.265 50 0
59.3175 50 0
59.37 50 0
59.4225 50 0
59.475 50 0
59.5275 50 0
59.58 50 0
59.6325 50 0
59.685 50 0
59.7375 50 0
59.79 50 0
59.8425 50 0
59.895 50 0
59.9475 50 0
60 50 0
